I
1000 Generated by WorldEditor

1    739 0 0 LELH Alhama de Murcia
100 24.00 1 1 0.25 1 2 0 08  37.74956496 -001.29467624    0    0 3 0 0 0 26  37.74828904 -001.30832764    0    0 3 0 0 0
110 1 0.25 83.2700 Taxiway
112  37.75654500 -001.30482400  37.75662700 -001.30471300
111  37.75722800 -001.30390300
111  37.75735900 -001.30405900
112  37.75665900 -001.30500200  37.75657700 -001.30511300
112  37.75638300 -001.30528800  37.75628100 -001.30536800
112  37.75592400 -001.30564600  37.75582200 -001.30572600
112  37.75559600 -001.30582000  37.75547900 -001.30585600
112  37.75481700 -001.30606400  37.75470000 -001.30610000
112  37.75446300 -001.30614300  37.75434400 -001.30616000
111  37.75332500 -001.30630100
111  37.75212400 -001.30637400
111  37.75211600 -001.30614700
111  37.75331100 -001.30607500
112  37.75443100 -001.30591900  37.75455000 -001.30590200
112  37.75478500 -001.30584000  37.75490200 -001.30580400
112  37.75552600 -001.30560800  37.75564300 -001.30557200
112  37.75585400 -001.30543400  37.75595600 -001.30535400
114  37.75626900 -001.30511000  37.75637100 -001.30503000
110 1 0.25 83.2700 Taxiway
112  37.75001200 -001.30255800  37.75002100 -001.30246800
111  37.75007700 -001.30186900
111  37.75018400 -001.30188500
112  37.75012000 -001.30256000  37.75011100 -001.30265000
112  37.75011800 -001.30283100  37.75012500 -001.30292200
112  37.75014500 -001.30317900  37.75015200 -001.30327000
112  37.75018000 -001.30344800  37.75019600 -001.30353700
112  37.75029200 -001.30405200  37.75030800 -001.30414100
112  37.75031900 -001.30432100  37.75032100 -001.30441200
112  37.75032400 -001.30454100  37.75032600 -001.30463200
112  37.75027900 -001.30477900  37.75024700 -001.30484700
112  37.75035800 -001.30504400  37.75044200 -001.30515200
112  37.75042000 -001.30512500  37.75050400 -001.30523300
112  37.75056900 -001.30518900  37.75058400 -001.30512400
111  37.75059300 -001.30509100
112  37.75061500 -001.30497400  37.75063000 -001.30489500
112  37.75062600 -001.30467500  37.75061900 -001.30455400
112  37.75060900 -001.30437400  37.75060200 -001.30425300
112  37.75055800 -001.30401800  37.75053100 -001.30390100
112  37.75049800 -001.30375400  37.75047100 -001.30363700
112  37.75044900 -001.30339700  37.75044300 -001.30327600
112  37.75042800 -001.30297400  37.75042200 -001.30285300
112  37.75043000 -001.30261100  37.75043700 -001.30249000
111  37.75047000 -001.30194500
111  37.75061300 -001.30195800
112  37.75057400 -001.30261300  37.75056700 -001.30273400
112  37.75057200 -001.30297600  37.75057800 -001.30309700
112  37.75059100 -001.30336500  37.75059700 -001.30348600
112  37.75064000 -001.30372200  37.75066700 -001.30383900
112  37.75070000 -001.30398600  37.75072700 -001.30410300
112  37.75075100 -001.30434200  37.75075800 -001.30446300
112  37.75077200 -001.30468900  37.75077900 -001.30481000
112  37.75075700 -001.30500400  37.75074000 -001.30509300
111  37.75073100 -001.30513900
112  37.75069600 -001.30528700  37.75067300 -001.30538600
112  37.75078500 -001.30560600  37.75086800 -001.30571900
112  37.75099100 -001.30584900  37.75104500 -001.30589800
112  37.75119300 -001.30597400  37.75127400 -001.30600800
111  37.75131500 -001.30602500
112  37.75137100 -001.30604500  37.75140900 -001.30605900
